,barrio,price_usd_per_m2,surface_total_clean,rooms_clean,precios_nuevos,precios_aprox_usd_clean,amenities,estacionamiento,sum,pileta,parrilla,gimnasio,lavadero,solarium,quincho,baulera,terraza,expenses,floor_clean
59992,Palermo,2128.5714285714284,70.0,3.0,149000.0,149000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
59993,Almagro,2222.222222222222,72.0,3.0,160000.0,160000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
59994,Palermo,2128.5714285714284,70.0,3.0,149000.0,149000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
59995,Recoleta,7142.857142857143,280.0,,2000000.0,2000000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
59996,Palermo,5603.448275862069,116.0,,650000.0,650000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
59997,San Nicolas,3555.555555555556,90.0,,320000.0,320000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
59998,Caballito,2181.818181818182,165.0,,360000.0,360000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
59999,Balvanera,1233.7662337662334,77.0,4.0,95000.0,95000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60000,Balvanera,1233.7662337662334,77.0,4.0,95000.0,95000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60001,Almagro,1988.888888888889,45.0,2.0,89500.0,89500.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
60002,Balvanera,1988.888888888889,45.0,2.0,89500.0,89500.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
60003,Palermo,2626.262626262627,99.0,5.0,260000.0,260000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
60008,Congreso,1423.0769230769229,130.0,4.0,185000.0,185000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60009,Barrio Norte,3250.0,240.0,4.0,780000.0,780000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
60010,Nunez,3000.0,200.0,,600000.0,600000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60012,Nunez,3000.0,30.0,2.0,90000.0,90000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60013,Puerto Madero,5769.23076923077,130.0,4.0,750000.0,750000.0,True,True,True,True,False,True,True,False,False,True,False,,100.0
60019,Saavedra,3138.6016,25.0,1.0,79292.18770488504,78465.04,True,False,False,False,True,False,True,True,False,False,True,,100.0
60021,Saavedra,3281.76,33.0,1.0,109439.71255770604,108298.08,True,False,False,False,True,False,True,True,False,False,True,,100.0
60025,Saavedra,2783.708405797101,69.0,2.0,194100.65542161878,192075.88,True,False,False,False,True,False,True,True,False,False,True,,100.0
60027,Saavedra,2026.6797959183675,98.0,2.0,200708.323561638,198614.62,True,False,False,False,True,False,True,True,False,False,True,,100.0
60032,Palermo,2432.4324324324325,74.0,2.0,180000.0,180000.0,True,False,True,False,True,True,True,True,False,False,False,,100.0
60033,Boedo,1812.5,80.0,4.0,145000.0,145000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60035,Villa Urquiza,2478.87323943662,71.0,2.0,176000.0,176000.0,True,True,True,True,True,False,False,True,False,False,False,,100.0
60036,Villa Urquiza,2127.659574468085,94.0,2.0,200000.0,200000.0,True,True,True,True,True,False,False,True,False,False,True,,100.0
60038,Centro / Microcentro,1555.5555555555554,18.0,,28000.0,28000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60039,Barrio Norte,3529.3970588235293,68.0,3.0,239999.0,239999.0,True,True,True,True,True,False,False,False,False,False,False,,100.0
60047,Palermo,3529.3970588235293,68.0,3.0,239999.0,239999.0,True,True,True,True,True,False,False,False,False,False,False,,100.0
60048,Palermo,3529.3970588235293,68.0,3.0,239999.0,239999.0,True,True,True,True,True,False,False,False,False,False,False,,100.0
60049,Palermo,3529.3970588235293,68.0,3.0,239999.0,239999.0,True,True,True,True,True,False,False,False,False,False,False,,100.0
60050,Las Canitas,5384.615384615385,130.0,5.0,700000.0,700000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60051,Palermo,3529.3970588235293,68.0,3.0,239999.0,239999.0,True,True,True,True,True,False,False,False,False,False,False,,100.0
60054,Almagro,1583.333333333333,60.0,2.0,95000.0,95000.0,True,False,False,False,False,False,False,False,False,False,True,,100.0
60062,Caballito,2057.1428571428573,42.0,1.0,86400.0,86400.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60063,San Telmo,1470.588235294117,34.0,2.0,50000.0,50000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60065,Palermo,3529.3970588235293,68.0,3.0,239999.0,239999.0,True,True,True,True,True,False,False,False,False,False,False,,100.0
60070,Recoleta,2465.7534246575337,73.0,3.0,180000.0,180000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
60071,Recoleta,3529.3970588235293,68.0,3.0,239999.0,239999.0,True,True,True,True,True,False,False,False,False,False,False,,100.0
60076,Villa Crespo,2571.428571428572,105.0,4.0,270000.0,270000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
60080,Centro / Microcentro,1889.189189189189,37.0,1.0,69900.0,69900.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60082,Centro / Microcentro,1878.7878787878788,33.0,1.0,62000.0,62000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60091,Las Canitas,4082.352941176471,85.0,3.0,347000.0,347000.0,True,True,True,True,False,False,True,False,False,False,True,,100.0
60093,Villa Urquiza,3571.428571428572,98.0,3.0,350000.0,350000.0,True,True,True,True,True,True,False,False,False,False,True,,100.0
60094,Balvanera,1235.5212355212354,259.0,,320000.0,320000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60105,Villa Crespo,2307.692307692308,117.0,4.0,270000.0,270000.0,True,False,False,False,False,False,True,False,False,True,True,,100.0
60106,Caballito,2200.0,50.0,2.0,110000.0,110000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
60107,Palermo,2894.736842105264,114.0,4.0,330000.0,330000.0,True,True,False,False,False,False,True,False,False,True,False,,100.0
60111,Saavedra,,600.0,,,,True,True,False,False,True,False,True,False,False,True,True,,100.0
60112,Nunez,,600.0,,,,True,True,False,False,True,False,True,False,False,True,True,,100.0
60116,Palermo,2644.444444444445,45.0,1.0,119000.0,119000.0,True,True,True,True,False,False,True,True,False,False,True,,100.0
60117,Palermo,3636.363636363637,66.0,1.0,240000.0,240000.0,True,True,False,True,False,True,True,False,False,False,False,,100.0
60118,Villa Devoto,2351.351351351351,37.0,2.0,87000.0,87000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60119,Belgrano,3547.486033519553,179.0,3.0,635000.0,635000.0,True,True,False,False,False,False,False,False,False,True,False,,100.0
60125,Almagro,,30.0,3.0,230000.0,230000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60127,Palermo,,,2.0,110000.0,110000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60142,Liniers,,,3.0,135000.0,135000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60156,Belgrano,2098.7654320987654,81.0,3.0,170000.0,170000.0,True,False,False,False,False,False,True,False,False,False,False,4000.0,100.0
60163,San Cristobal,1842.1052631578948,114.0,5.0,210000.0,210000.0,True,False,False,False,True,False,False,False,False,False,True,,100.0
60164,Saavedra,1875.0,56.0,1.0,105000.0,105000.0,True,True,False,True,True,False,False,False,False,False,False,,100.0
60165,Recoleta,11403.508771929824,57.0,,650000.0,650000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60166,Agronomia,2638.2978723404253,47.0,2.0,124000.0,124000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
60167,Barracas,2750.0,60.0,3.0,165000.0,165000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
60168,Mataderos,,41.0,2.0,65000.0,65000.0,False,False,False,False,False,False,False,False,False,False,True,,100.0
60172,Villa Luro,1717.391304347826,46.0,2.0,79000.0,79000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
60194,Balvanera,1800.0,55.0,3.0,99000.0,99000.0,True,False,False,False,False,False,True,False,False,False,False,3000.0,18.0
60195,Caballito,2416.6666666666665,60.0,3.0,145000.0,145000.0,False,False,False,False,False,False,False,False,False,False,False,2965.0,4.0
60196,Almagro,2692.3076923076924,52.0,2.0,140000.0,140000.0,True,True,False,True,True,False,True,True,False,True,True,2300.0,4.0
60197,Caballito,1914.893617021277,235.0,4.0,450000.0,450000.0,True,True,False,False,False,False,True,False,False,False,True,,100.0
60198,San Cristobal,1250.0,1200.0,,1500000.0,1500000.0,True,False,False,False,True,False,False,False,False,False,True,,100.0
60199,San Cristobal,2159.090909090909,44.0,2.0,95000.0,95000.0,True,True,False,False,False,False,True,True,False,False,True,,5.0
60200,Congreso,1706.666666666667,75.0,3.0,128000.0,128000.0,False,False,False,False,False,False,False,False,False,False,False,1900.0,7.0
60201,Almagro,2500.0,52.0,2.0,130000.0,130000.0,True,False,True,True,True,False,False,False,False,False,False,6200.0,2.0
60202,Almagro,1521.7391304347825,184.0,4.0,280000.0,280000.0,True,True,False,False,True,False,False,False,False,False,True,,100.0
60203,San Cristobal,1729.7297297297296,74.0,3.0,128000.0,128000.0,False,False,False,False,False,False,False,False,False,False,False,,3.0
60209,Belgrano,2272.7272727272725,44.0,2.0,100000.0,100000.0,True,False,False,False,False,False,True,False,False,True,False,3400.0,100.0
60210,Belgrano,2396.8042609853533,751.0,6.0,1800000.0,1800000.0,True,True,False,True,True,False,True,False,True,False,True,,100.0
60211,Las Canitas,3478.260869565217,23.0,1.0,80000.0,80000.0,False,False,False,False,False,False,False,False,False,False,False,1000.0,100.0
60212,Nunez,4400.0,75.0,3.0,330000.0,330000.0,True,True,True,True,True,True,True,False,False,False,False,43990.0,100.0
60215,Almagro,,,4.0,229000.0,229000.0,True,False,False,False,False,False,True,False,False,False,True,,5.0
60216,Parque Chacabuco,,,6.0,159000.0,159000.0,True,False,True,False,False,False,True,False,False,False,True,,100.0
60218,Coghlan,,,4.0,130000.0,130000.0,True,False,False,False,False,False,True,False,False,False,True,,3.0
60220,Recoleta,,,2.0,130000.0,130000.0,True,False,True,False,False,False,False,False,False,False,False,,100.0
60221,Palermo,,,1.0,96000.0,96000.0,True,True,True,True,True,True,True,False,False,False,False,,100.0
60222,Belgrano,,,,750000.0,750000.0,True,True,True,True,True,False,True,False,False,False,False,,100.0
60223,Belgrano,,,2.0,127000.0,127000.0,True,True,True,True,True,False,True,False,False,True,False,,100.0
60225,Belgrano,,,2.0,130000.0,130000.0,True,True,True,True,True,False,True,False,False,True,False,,100.0
60230,Nunez,,,2.0,169000.0,169000.0,False,False,False,False,False,False,False,False,False,False,False,,2.0
60233,Monte Castro,,337.0,7.0,350000.0,350000.0,True,True,True,False,True,False,True,False,True,True,True,,100.0
60236,Caballito,,,2.0,72900.0,72900.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
60237,Villa Crespo,,,2.0,110000.0,110000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60242,Parque Patricios,,,4.0,160000.0,160000.0,True,True,False,False,False,False,True,False,False,False,True,,100.0
60243,Parque Patricios,,,2.0,75000.0,75000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60261,Monserrat,,234.0,2.0,,,False,False,False,False,False,False,False,False,False,False,False,,100.0
60262,Belgrano,2628.5714285714284,35.0,1.0,92000.0,92000.0,True,False,True,False,True,True,False,True,False,False,True,,100.0
60282,Retiro,3012.048192771085,166.0,7.0,500000.0,500000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60285,Caballito,,,2.0,135000.0,135000.0,True,False,True,True,True,True,True,False,True,False,False,,1.0
60295,Belgrano,,52.0,3.0,193000.0,193000.0,True,True,True,True,True,False,True,False,False,True,False,,100.0
60316,Balvanera,1957.7464788732395,71.0,4.0,139000.0,139000.0,True,False,False,False,False,False,True,False,False,True,False,,100.0
60323,Paternal,1333.3333333333333,240.0,5.0,320000.0,320000.0,True,True,False,False,True,False,True,False,True,False,True,,100.0
60325,Palermo,,83.0,3.0,,,True,True,True,True,True,True,True,False,False,True,False,,100.0
60349,San Telmo,2606.333333333333,30.0,1.0,78190.0,78190.0,True,True,False,True,True,True,True,True,False,True,False,,100.0
60350,San Telmo,2382.3076923076924,39.0,1.0,92910.0,92910.0,True,True,False,True,True,True,True,True,False,True,False,,100.0
60357,Parque Chacabuco,,33.0,2.0,147000.0,147000.0,True,True,False,False,False,False,False,False,False,True,False,,12.0
60360,Villa Lugano,,,2.0,80000.0,80000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
60361,Recoleta,2546.0122699386498,163.0,6.0,415000.0,415000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60362,Recoleta,2045.4545454545453,110.0,4.0,225000.0,225000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60363,Recoleta,2777.777777777778,396.0,8.0,1100000.0,1100000.0,False,True,False,False,False,False,False,False,False,False,True,,100.0
60365,Villa Lugano,,,3.0,125000.0,125000.0,True,True,False,False,False,False,True,False,False,False,True,,100.0
60369,Palermo,2500.0,26.0,1.0,65000.0,65000.0,False,False,False,False,False,False,False,False,False,False,True,,100.0
60373,Nunez,2507.042253521127,71.0,3.0,178000.0,178000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
60377,Villa Crespo,2247.5,40.0,2.0,89900.0,89900.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
60379,Palermo,8900.0,100.0,,890000.0,890000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60380,Colegiales,2765.9574468085107,47.0,2.0,130000.0,130000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60382,Palermo,5750.0,120.0,,690000.0,690000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60384,Caballito,1868.75,48.0,1.0,89700.0,89700.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60385,Caballito,1868.75,48.0,1.0,89700.0,89700.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60386,Palermo,2897.7272727272725,176.0,4.0,510000.0,510000.0,True,True,False,False,False,False,True,False,False,True,False,,100.0
60389,Palermo,4586.206896551725,87.0,3.0,399000.0,399000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60390,Caballito,1669.090909090909,55.0,1.0,91800.0,91800.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60392,Caballito,1868.75,48.0,1.0,89700.0,89700.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60395,Caballito,1868.75,48.0,1.0,89700.0,89700.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60396,Caballito,1875.0,48.0,1.0,90000.0,90000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60398,Caballito,1833.333333333333,48.0,1.0,88000.0,88000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60409,Villa Devoto,1808.510638297873,47.0,1.0,85000.0,85000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60413,Nunez,4692.307692307692,130.0,4.0,610000.0,610000.0,True,True,True,True,True,True,True,False,False,False,False,,100.0
60415,Flores,1931.8181818181813,44.0,2.0,85000.0,85000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60417,Villa Urquiza,2879.310344827586,58.0,2.0,167000.0,167000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60419,Villa Urquiza,2665.0,60.0,2.0,159900.0,159900.0,True,True,True,True,True,False,True,False,False,False,True,,100.0
60422,Villa Urquiza,2767.9487179487182,78.0,3.0,215900.0,215900.0,True,True,True,True,True,False,True,False,False,False,True,,100.0
60424,Villa Urquiza,2670.909090909091,55.0,2.0,146900.0,146900.0,True,True,True,True,True,False,True,False,False,False,True,,100.0
60425,Villa Urquiza,2682.456140350877,57.0,2.0,152900.0,152900.0,True,True,True,True,True,False,True,False,False,False,True,,100.0
60426,Villa Urquiza,2718.9655172413795,58.0,2.0,157700.0,157700.0,True,True,True,True,True,False,True,False,False,False,True,,100.0
60427,Barrio Norte,2663.551401869159,107.0,4.0,285000.0,285000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
60429,Villa Urquiza,2838.666666666666,75.0,3.0,212900.0,212900.0,True,True,True,True,True,False,True,False,False,False,True,,100.0
60430,Puerto Madero,5801.526717557253,131.0,3.0,760000.0,760000.0,True,True,True,True,False,True,True,False,False,False,False,,100.0
60431,Villa Urquiza,2833.333333333333,78.0,3.0,221000.0,221000.0,True,True,True,True,True,False,True,False,False,False,True,,100.0
60436,Mataderos,1031.941031941032,407.0,11.0,420000.0,420000.0,True,False,False,False,True,False,False,False,False,False,True,,100.0
60440,Barrio Norte,3548.3870967741937,62.0,2.0,220000.0,220000.0,True,True,True,True,False,True,True,True,False,False,True,,100.0
60443,Villa Urquiza,2108.4337349397592,83.0,4.0,175000.0,175000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
60444,Puerto Madero,5588.235294117647,102.0,3.0,570000.0,570000.0,True,True,True,True,False,True,True,False,False,False,True,,100.0
60445,Barrio Norte,3266.666666666666,75.0,2.0,245000.0,245000.0,True,True,True,True,False,True,True,True,False,False,True,,100.0
60446,Recoleta,3382.9787234042547,235.0,5.0,795000.0,795000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
60447,Caballito,2310.344827586207,29.0,1.0,67000.0,67000.0,False,False,False,False,False,False,False,False,False,False,True,,100.0
60448,Palermo,6320.0,25.0,,158000.0,158000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60454,Flores,1825.3968253968253,63.0,2.0,115000.0,115000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
60455,San Telmo,2405.405405405405,37.0,2.0,89000.0,89000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60458,Caballito,1698.6301369863013,73.0,5.0,124000.0,124000.0,False,False,False,False,False,False,False,False,False,False,True,,100.0
60459,Balvanera,1460.7843137254902,102.0,3.0,149000.0,149000.0,True,False,False,False,False,False,False,False,True,False,True,,100.0
60462,Palermo,2906.25,32.0,2.0,93000.0,93000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60463,Villa Luro,2047.619047619048,42.0,2.0,86000.0,86000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60469,Nunez,3193.833333333333,36.0,1.0,114978.0,114978.0,True,True,False,False,True,False,True,True,True,False,True,,100.0
60470,Nunez,3182.194444444445,36.0,1.0,114559.0,114559.0,True,True,False,False,True,False,True,True,True,False,True,,100.0
60474,Recoleta,2866.666666666666,30.0,1.0,86000.0,86000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60480,Barrio Norte,,,3.0,210000.0,210000.0,True,False,False,False,False,False,False,False,False,True,False,,100.0
60481,Puerto Madero,,,4.0,1300000.0,1300000.0,True,True,True,True,False,True,True,True,False,True,False,,100.0
60488,Belgrano,2500.0,42.0,2.0,105000.0,105000.0,True,False,False,False,False,False,True,False,False,False,False,1400.0,100.0
60489,Coghlan,516.4319248826291,213.0,2.0,110000.0,110000.0,False,False,False,False,False,False,False,False,False,False,False,1200.0,100.0
60490,Colegiales,2342.1052631578946,38.0,2.0,89000.0,89000.0,False,False,False,False,False,False,False,False,False,False,False,1500.0,100.0
60491,Villa Urquiza,2487.179487179488,39.0,1.0,97000.0,97000.0,True,False,False,False,True,False,True,False,False,False,False,1000.0,100.0
60493,Villa Urquiza,,,2.0,135000.0,135000.0,True,True,False,False,True,False,True,True,False,False,False,,100.0
60494,Barrio Norte,,,4.0,340000.0,340000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
60503,Recoleta,,,4.0,230000.0,230000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
60504,Palermo,,,3.0,145000.0,145000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60505,Barrio Norte,,,3.0,235000.0,235000.0,True,False,False,False,False,False,True,False,False,True,False,,100.0
60506,Villa Crespo,,,2.0,136000.0,136000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60507,Palermo,,,1.0,595000.0,595000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
60508,Belgrano,,,3.0,225000.0,225000.0,True,True,False,True,False,False,True,False,False,True,False,,100.0
60510,Retiro,1200.0,250.0,,300000.0,300000.0,False,False,False,False,False,False,False,False,False,False,False,4000.0,100.0
60514,Saavedra,2053.5714285714284,112.0,4.0,230000.0,230000.0,True,False,True,False,False,False,False,False,False,False,True,,100.0
60524,Monte Castro,1065.3846153846157,130.0,4.0,138500.0,138500.0,True,False,False,False,True,False,False,False,False,False,True,,100.0
60525,Flores,,,4.0,138000.0,138000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
60526,Belgrano,2678.5714285714284,84.0,3.0,225000.0,225000.0,True,True,False,False,True,False,False,True,False,True,True,1200.0,100.0
60527,Barrio Norte,1777.7777777777776,45.0,2.0,80000.0,80000.0,False,False,False,False,False,False,False,False,False,False,True,,100.0
60551,Monte Castro,1615.3846153846157,65.0,2.0,105000.0,105000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60553,Villa Crespo,1794.8717948717951,78.0,1.0,140000.0,140000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60556,Colegiales,2348.4848484848485,66.0,3.0,155000.0,155000.0,True,False,False,True,False,False,False,False,False,True,True,700.0,100.0
60557,Flores,1973.684210526316,38.0,2.0,75000.0,75000.0,False,False,False,False,False,False,False,False,False,False,False,600.0,100.0
60558,Centro / Microcentro,1000.0,300.0,,300000.0,300000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60559,Villa Lugano,2413.7931034482763,145.0,4.0,350000.0,350000.0,True,False,False,False,False,False,True,False,True,False,False,,100.0
60560,Villa Lugano,1100.0,50.0,3.0,55000.0,55000.0,False,False,True,False,False,False,False,False,False,False,False,,100.0
60563,Villa Urquiza,1045.4545454545455,110.0,,115000.0,115000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60566,Recoleta,4500.0,40.0,2.0,180000.0,180000.0,True,False,False,False,False,False,True,False,False,False,False,1800.0,100.0
60580,Caballito,2813.6111111111118,72.0,3.0,202580.0,202580.0,True,True,True,True,True,False,True,True,False,False,False,,1.0
60581,Caballito,2841.75,72.0,3.0,204606.0,204606.0,True,True,True,True,True,False,True,True,False,False,False,,3.0
60582,Caballito,2869.888888888889,72.0,3.0,206632.0,206632.0,True,True,True,True,True,False,True,True,False,False,False,,5.0
60583,Caballito,2986.444444444445,72.0,3.0,215024.0,215024.0,True,True,True,True,False,False,False,True,False,False,False,,13.0
60584,Caballito,3016.597222222222,72.0,3.0,217195.0,217195.0,True,True,True,True,True,False,True,True,False,False,False,,15.0
60585,Caballito,3046.7361111111118,72.0,3.0,219365.0,219365.0,True,True,True,True,True,False,True,True,False,False,False,,17.0
60586,Caballito,2829.475,80.0,3.0,226358.0,226358.0,True,True,True,True,True,False,True,True,False,False,False,,2.0
60587,Caballito,2857.625,80.0,3.0,228610.0,228610.0,True,True,True,True,True,False,True,True,False,False,False,,4.0
60588,Caballito,2900.8625,80.0,3.0,232069.0,232069.0,True,True,True,True,True,False,True,True,False,False,False,,7.0
60589,Caballito,2930.025,80.0,3.0,234402.0,234402.0,True,True,True,True,True,False,True,True,False,False,False,,9.0
60590,Caballito,2959.1875,80.0,3.0,236735.0,236735.0,True,True,True,True,True,False,True,True,False,False,False,,11.0
60591,Caballito,2988.35,80.0,3.0,239068.0,239068.0,True,True,True,True,True,False,True,True,False,False,False,,13.0
60592,Caballito,3018.5125,80.0,3.0,241481.0,241481.0,True,True,True,True,True,False,True,True,False,False,False,,15.0
60593,Caballito,2823.1,40.0,1.0,112924.0,112924.0,True,True,True,True,True,False,True,True,False,False,False,,1.0
60594,Caballito,2851.325,40.0,1.0,114053.0,114053.0,True,True,True,True,True,False,True,True,False,False,False,,3.0
60595,Caballito,2879.55,40.0,1.0,115182.0,115182.0,True,True,True,True,True,False,True,True,False,False,False,,5.0
60596,Caballito,2908.8,40.0,1.0,116352.0,116352.0,True,True,True,True,True,False,True,True,False,False,False,,7.0
60597,Caballito,2938.05,40.0,1.0,117522.0,117522.0,True,True,True,True,True,False,True,True,False,False,False,,9.0
60598,Caballito,2967.275,40.0,1.0,118691.0,118691.0,True,True,True,True,True,False,True,True,False,False,False,,11.0
60599,Caballito,2996.525,40.0,1.0,119861.0,119861.0,True,True,True,True,True,False,True,True,False,False,False,,13.0
60600,Caballito,3026.775,40.0,1.0,121071.0,121071.0,True,True,True,True,True,False,True,True,False,False,False,,15.0
60601,Caballito,3057.025,40.0,1.0,122281.0,122281.0,True,True,True,True,True,False,True,True,False,False,False,,17.0
60602,Caballito,2814.651162790697,43.0,1.0,121030.0,121030.0,True,True,True,True,True,False,True,True,False,False,False,,2.0
60603,Caballito,2842.651162790697,43.0,1.0,122234.0,122234.0,True,True,True,True,True,False,True,True,False,False,False,,4.0
60604,Caballito,2870.674418604651,43.0,1.0,123439.0,123439.0,True,True,True,True,True,False,True,True,False,False,False,,6.0
60605,Caballito,2899.674418604651,43.0,1.0,124686.0,124686.0,True,True,True,True,True,False,True,True,False,False,False,,8.0
60606,Caballito,2928.674418604651,43.0,1.0,125933.0,125933.0,True,True,True,True,True,False,True,True,False,False,False,,10.0
60607,Caballito,2957.697674418605,43.0,1.0,127181.0,127181.0,True,True,True,True,True,False,True,True,False,False,False,,12.0
60608,Caballito,2987.697674418605,43.0,1.0,128471.0,128471.0,True,True,True,True,True,False,True,True,False,False,False,,14.0
60609,Caballito,3017.697674418605,43.0,1.0,129761.0,129761.0,True,True,True,True,True,False,True,True,False,False,False,,16.0
60610,Caballito,2772.6222222222223,45.0,2.0,124768.0,124768.0,True,True,True,True,True,False,True,True,False,False,False,,1.0
60611,Caballito,2801.840909090909,44.0,2.0,123281.0,123281.0,True,True,True,True,True,False,True,True,False,False,False,,2.0
60612,Caballito,2829.7272727272725,44.0,2.0,124508.0,124508.0,True,True,True,True,True,False,True,True,False,False,False,,4.0
60613,Caballito,2857.6136363636365,44.0,2.0,125735.0,125735.0,True,True,True,True,True,False,True,True,False,False,False,,6.0
60614,Caballito,2886.4772727272725,44.0,2.0,127005.0,127005.0,True,True,True,True,True,False,True,True,False,False,False,,8.0
60615,Caballito,2974.090909090909,44.0,2.0,130860.0,130860.0,True,True,True,True,True,False,True,True,False,False,False,,14.0
60616,Caballito,3018.909090909091,44.0,2.0,132832.0,132832.0,True,True,True,True,True,False,True,True,False,False,False,,17.0
60617,Caballito,2800.3555555555554,45.0,2.0,126016.0,126016.0,True,True,True,True,True,False,True,True,False,False,False,,3.0
60618,Caballito,2828.066666666666,45.0,2.0,127263.0,127263.0,True,True,True,True,True,False,True,True,False,False,False,,5.0
60619,Caballito,2856.8,45.0,2.0,128556.0,128556.0,True,True,True,True,True,False,True,True,False,False,False,,7.0
60620,Caballito,2885.511111111111,45.0,2.0,129848.0,129848.0,True,True,True,True,True,False,True,True,False,False,False,,9.0
60621,Caballito,2914.222222222222,45.0,2.0,131140.0,131140.0,True,True,True,True,True,False,True,True,False,False,False,,11.0
60622,Caballito,2957.8,45.0,2.0,133101.0,133101.0,True,True,True,True,True,False,True,True,False,False,False,,14.0
60623,Caballito,2987.511111111111,45.0,2.0,134438.0,134438.0,True,True,True,True,True,False,True,True,False,False,False,,16.0
60625,Belgrano,2649.253731343284,134.0,4.0,355000.0,355000.0,True,False,False,False,False,False,False,False,False,True,False,7678.0,100.0
60626,Balvanera,3777.777777777778,90.0,,340000.0,340000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
60627,Congreso,1500.0,60.0,2.0,90000.0,90000.0,True,False,False,False,False,False,True,False,False,True,False,,100.0
60628,Belgrano,5460.526315789473,76.0,2.0,415000.0,415000.0,True,True,True,True,False,True,True,False,False,False,False,6745.0,100.0
